id,favorites,retweets,user_followers,date_time
675522403582218240,1014,281,8784514,2015-11-15 21:41:29
675531475945709568,1155,370,8784514,2015-11-15 21:41:29
675534494439489536,1781,403,8784514,2015-11-15 21:41:29
675706639471788032,626,93,8784515,2015-11-15 21:41:29
675707330206547968,1926,664,8784515,2015-11-15 21:41:29
675710890956750848,1847,794,8784513,2015-11-15 21:41:29
675740360753160193,1133,332,8784515,2015-11-15 21:41:29
675781562965868544,1592,456,8784515,2015-11-15 21:41:29
675798442703122432,10020,3326,8784511,2015-11-15 21:41:29
675820929667219457,1022,230,8784515,2015-11-15 21:41:29
675822767435051008,1484,521,8784515,2015-11-15 21:41:29
675845657354215424,2224,857,8784515,2015-11-15 21:41:29
675853064436391936,2628,1260,8784515,2015-11-15 21:41:29
675870721063669760,1587,551,8784513,2015-11-15 21:41:29
675878199931371520,4084,1367,8784515,2015-11-15 21:41:29
675888385639251968,2329,933,8784515,2015-11-15 21:41:29
675891555769696257,2077,834,8784516,2015-11-15 21:41:29
675898130735476737,1575,559,8784511,2015-11-15 21:41:29
676089483918516224,1279,427,8784516,2015-11-15 21:41:29
676098748976615425,2942,1390,8784517,2015-11-15 21:41:29
676101918813499392,2767,1138,8784513,2015-11-15 21:41:29
676146341966438401,1874,645,8784515,2015-11-15 21:41:29
676191832485810177,2233,1007,8784517,2015-11-15 21:41:29
676215927814406144,1702,563,8784517,2015-11-15 21:41:29
676219687039057920,74867,30388,8784517,2015-11-15 21:41:29
676237365392908289,1185,281,8784517,2015-11-15 21:41:29
676263575653122048,2039,530,8784517,2015-11-15 21:41:29
676430933382295552,1365,337,8784517,2015-11-15 21:41:29
676440007570247681,1685,647,8784517,2015-11-15 21:41:29
676470639084101634,11383,4578,8784517,2015-11-15 21:41:29
676496375194980353,1488,521,8784517,2015-11-15 21:41:29
676533798876651520,1834,542,8784517,2015-11-15 21:41:29
676575501977128964,2530,1096,8784517,2015-11-15 21:41:29
676582956622721024,1174,268,8784517,2015-11-15 21:41:29
676588346097852417,2271,763,8784517,2015-11-15 21:41:29
676603393314578432,1139,375,8784517,2015-11-15 21:41:29
676606785097199616,1857,425,8784517,2015-11-15 21:41:29
676613908052996102,1060,197,8784517,2015-11-15 21:41:29
676617503762681856,2833,942,8784518,2015-11-15 21:41:29
676776431406465024,4909,1982,8784518,2015-11-15 21:41:29
676811746707918848,1395,415,8784517,2015-11-15 21:41:29
676819651066732545,1785,650,8784518,2015-11-15 21:41:29
676821958043033607,22525,15267,8784518,2015-11-15 21:41:29
676864501615042560,2059,695,8784518,2015-11-15 21:41:29
676897532954456065,2208,708,8784518,2015-11-15 21:41:29
676936541936185344,12498,4824,8784518,2015-11-15 21:41:29
676942428000112642,2039,736,8784518,2015-11-15 21:41:29
676946864479084545,1699,362,8784519,2015-11-15 21:41:29
676948236477857792,2133,847,8784519,2015-11-15 21:41:29
676949632774234114,1281,388,8784519,2015-11-15 21:41:29
676957860086095872,2201,798,8784519,2015-11-15 21:41:29
676975532580409345,2729,1047,8784520,2015-11-15 21:41:29
677187300187611136,2696,904,8784520,2015-11-15 21:41:29
677228873407442944,3495,1612,8784520,2015-11-15 21:41:29
677269281705472000,1952,696,8784520,2015-11-15 21:41:29
677301033169788928,1216,394,8784521,2015-11-15 21:41:29
677314812125323265,1616,521,8784521,2015-11-15 21:41:29
677328882937298944,3582,1476,8784517,2015-11-15 21:41:29
677331501395156992,1068,232,8784521,2015-11-15 21:41:29
677334615166730240,1320,280,8784517,2015-11-15 21:41:29
677530072887205888,1048,223,8784521,2015-11-15 21:41:29
677547928504967168,6838,3606,8784521,2015-11-15 21:41:29
677557565589463040,2406,1128,8784521,2015-11-15 21:41:29
677565715327688705,1278,454,8784522,2015-11-15 21:41:29
677573743309385728,2098,690,8784522,2015-11-15 21:41:29
677644091929329666,1827,784,8784522,2015-11-15 21:41:29
677662372920729601,1924,940,8784522,2015-11-15 21:41:29
677673981332312066,3280,1477,8784522,2015-11-15 21:41:29
677687604918272002,2454,836,8784521,2015-11-15 21:41:29
677698403548192770,1212,314,8784522,2015-11-15 21:41:29
677700003327029250,3338,1418,8784522,2015-11-15 21:41:29
677716515794329600,3014,965,8784524,2015-11-15 21:41:29
677895101218201600,4769,2035,8784525,2015-11-15 21:41:29
677918531514703872,1324,397,8784525,2015-11-15 21:41:29
678021115718029313,13463,6229,8784525,2015-11-15 21:41:29
678255464182861824,1572,358,8784525,2015-11-15 21:41:29
678278586130948096,11281,5999,8784525,2015-11-15 21:41:29
678334497360859136,1291,249,8784525,2015-11-15 21:41:29
678341075375947776,1711,529,8784525,2015-11-15 21:41:29
678380236862578688,2404,898,8784525,2015-11-15 21:41:29
678389028614488064,1852,418,8784525,2015-11-15 21:41:29
678396796259975168,1576,408,8784525,2015-11-15 21:41:29
678399652199309312,78312,31322,8784525,2015-11-15 21:41:29
678410210315247616,4166,1777,8785201,2015-11-15 21:41:29
678424312106393600,5410,2504,8784521,2015-11-15 21:41:29
678446151570427904,3949,1520,8784525,2015-11-15 21:41:29
678643457146150913,2031,401,8784527,2015-11-15 21:41:29
678675843183484930,2827,1439,8784527,2015-11-15 21:41:29
678740035362037760,3717,1657,8784527,2015-11-15 21:41:29
678755239630127104,7037,3231,8784527,2015-11-15 21:41:29
678764513869611008,1617,468,8784526,2015-11-15 21:41:29
678767140346941444,3481,1340,8784522,2015-11-15 21:41:29
678774928607469569,2781,891,8784527,2015-11-15 21:41:29
678798276842360832,3422,1148,8784527,2015-11-15 21:41:29
678800283649069056,2541,888,8784527,2015-11-15 21:41:29
678969228704284672,1634,452,8784527,2015-11-15 21:41:29
678991772295516161,2273,1142,8784527,2015-11-15 21:41:29
679047485189439488,2222,658,8784527,2015-11-15 21:41:29
679062614270468097,16788,7992,8784527,2015-11-15 21:41:29
679111216690831360,5906,2550,8784527,2015-11-15 21:41:29
679132435750195208,2944,1143,8784527,2015-11-15 21:41:29
679148763231985668,2756,1016,8784525,2015-11-15 21:41:29
679158373988876288,21092,7950,8784528,2015-11-15 21:41:29
679462823135686656,31316,18619,8784527,2015-11-15 21:41:29
679475951516934144,2075,632,8784530,2015-11-15 21:41:29
679503373272485890,3143,1450,8784527,2015-11-15 21:41:29
679511351870550016,3340,1251,8784530,2015-11-15 21:41:29
679527802031484928,2627,715,8784525,2015-11-15 21:41:29
679530280114372609,4764,2065,8784530,2015-11-15 21:41:29
679722016581222400,1653,461,8784530,2015-11-15 21:41:29
679729593985699840,2152,816,8784530,2015-11-15 21:41:29
679736210798047232,2080,781,8784527,2015-11-15 21:41:29
679777920601223168,3073,1093,8784525,2015-11-15 21:41:29
679828447187857408,36003,13896,8784530,2015-11-15 21:41:29
679844490799091713,2348,753,8784530,2015-11-15 21:41:29
679854723806179328,2832,1220,8784531,2015-11-15 21:41:29
679862121895714818,2438,614,8784530,2015-11-15 21:41:29
679877062409191424,1983,644,8784527,2015-11-15 21:41:29
680070545539371008,2561,858,8784529,2015-11-15 21:41:29
680085611152338944,12735,8925,8784529,2015-11-15 21:41:29
680100725817409536,3548,1361,8784529,2015-11-15 21:41:29
680115823365742593,2702,899,8784529,2015-11-15 21:41:29
680130881361686529,2277,935,8784529,2015-11-15 21:41:29
680145970311643136,3581,1722,8784529,2015-11-15 21:41:29
680161097740095489,2313,728,8784529,2015-11-15 21:41:29
680176173301628928,3870,1538,8784527,2015-11-15 21:41:29
680191257256136705,2129,497,8784528,2015-11-15 21:41:29
680206703334408192,2817,1155,8784528,2015-11-15 21:41:29
680221482581123072,1458,291,8784528,2015-11-15 21:41:29
680440374763077632,1436,497,8784528,2015-11-15 21:41:29
680473011644985345,2534,738,8784526,2015-11-15 21:41:29
680494726643068929,1706,481,8784526,2015-11-15 21:41:29
680497766108381184,4209,1899,8784527,2015-11-15 21:41:29
680583894916304897,3606,1324,8784527,2015-11-15 21:41:29
680609293079592961,2622,694,8784529,2015-11-15 21:41:29
680798457301471234,2833,1026,8784527,2015-11-15 21:41:29
680801747103793152,2368,813,8784527,2015-11-15 21:41:29
680836378243002368,3444,1309,8784527,2015-11-15 21:41:29
680889648562991104,1758,360,8784527,2015-11-15 21:41:29
680913438424612864,2385,619,8784528,2015-11-15 21:41:29
680934982542561280,2073,432,8784528,2015-11-15 21:41:29
680940246314430465,3188,1046,8784528,2015-11-15 21:41:29
680959110691590145,4557,1991,8784528,2015-11-15 21:41:29
680970795137544192,2413,652,8784529,2015-11-15 21:41:29
681193455364796417,3682,1474,8784528,2015-11-15 21:41:29
681231109724700672,2400,480,8784528,2015-11-15 21:41:29
681242418453299201,1480,525,8784528,2015-11-15 21:41:29
681261549936340994,1449,266,8784529,2015-11-15 21:41:29
681281657291280384,3212,1091,8784528,2015-11-15 21:41:29
681297372102656000,3198,945,8784529,2015-11-15 21:41:29
681302363064414209,3918,1803,8784529,2015-11-15 21:41:29
681320187870711809,2636,738,8784529,2015-11-15 21:41:29
681339448655802368,9238,4060,8784529,2015-11-15 21:41:29
681523177663676416,14226,5725,8784529,2015-11-15 21:41:29
681579835668455424,3536,1291,8784529,2015-11-15 21:41:29
681610798867845120,1895,461,8784528,2015-11-15 21:41:29
681654059175129088,2627,917,8784529,2015-11-15 21:41:29
681679526984871937,1764,437,8784529,2015-11-15 21:41:29
681694085539872773,12726,4032,8784529,2015-11-15 21:41:29
681891461017812993,2461,814,8784529,2015-11-15 21:41:29
681981167097122816,2795,1024,8784529,2015-11-15 21:41:29
682003177596559360,3115,1520,8784529,2015-11-15 21:41:29
682032003584274432,6540,1990,8784529,2015-11-15 21:41:29
682047327939461121,3184,927,8784529,2015-11-15 21:41:29
682059653698686977,4922,1671,8784529,2015-11-15 21:41:29
682242692827447297,3236,1156,8784529,2015-11-15 21:41:29
682259524040966145,4125,1200,8784529,2015-11-15 21:41:29
682303737705140231,3041,967,8784529,2015-11-15 21:41:29
682389078323662849,1650,459,8784529,2015-11-15 21:41:29
682393905736888321,2221,669,8784528,2015-11-15 21:41:29
682406705142087680,7534,1760,8784528,2015-11-15 21:41:29
682429480204398592,3422,1150,8784528,2015-11-15 21:41:29
682638830361513985,2063,596,8784528,2015-11-15 21:41:29
682662431982772225,3053,1076,8784528,2015-11-15 21:41:29
682697186228989953,1313,356,8784529,2015-11-15 21:41:29
682750546109968385,1512,436,8784528,2015-11-15 21:41:29
682788441537560576,2473,1103,8784527,2015-11-15 21:41:29
682962037429899265,36682,16483,8784527,2015-11-15 21:41:29
683030066213818368,2159,734,8784528,2015-11-15 21:41:29
683078886620553216,1981,560,8784528,2015-11-15 21:41:29
683098815881154561,2153,654,8784527,2015-11-15 21:41:29
683111407806746624,3388,907,8784527,2015-11-15 21:41:29
683142553609318400,2854,1040,8784527,2015-11-15 21:41:29
683357973142474752,2893,911,8784527,2015-11-15 21:41:29
683391852557561860,7591,2388,8784527,2015-11-15 21:41:29
683449695444799489,3880,1601,8784527,2015-11-15 21:41:29
683462770029932544,2412,670,8784527,2015-11-15 21:41:29
683481228088049664,2640,993,8784527,2015-11-15 21:41:29
683498322573824003,3165,960,8784528,2015-11-15 21:41:29
683742671509258241,6451,3285,8784529,2015-11-15 21:41:29
683773439333797890,3338,1342,8784529,2015-11-15 21:41:29
683828599284170753,2784,1059,8784527,2015-11-15 21:41:29
683834909291606017,2610,1107,8784529,2015-11-15 21:41:29
683849932751646720,2598,960,8784529,2015-11-15 21:41:29
683852578183077888,1927,343,8784528,2015-11-15 21:41:29
683857920510050305,3790,1117,8784528,2015-11-15 21:41:29
684097758874210310,4098,1425,8784528,2015-11-15 21:41:29
684122891630342144,2003,465,8784528,2015-11-15 21:41:29
684177701129875456,2004,658,8784528,2015-11-15 21:41:29
684188786104872960,3480,1165,8784528,2015-11-15 21:41:29
684195085588783105,1904,510,8784528,2015-11-15 21:41:29
684200372118904832,2148,1028,8784527,2015-11-15 21:41:29
684222868335505415,3806,1363,8784528,2015-11-15 21:41:29
684225744407494656,1222,207,8784528,2015-11-15 21:41:29
684241637099323392,8108,3263,8784528,2015-11-15 21:41:29
684460069371654144,1970,557,8784528,2015-11-15 21:41:29
684481074559381504,3873,1163,8784528,2015-11-15 21:41:29
684538444857667585,2636,949,8784527,2015-11-15 21:41:29
684567543613382656,3014,1208,8784527,2015-11-15 21:41:29
684594889858887680,8869,3486,8784528,2015-11-15 21:41:29
684800227459624960,2726,998,8784528,2015-11-15 21:41:29
684880619965411328,2080,804,8784528,2015-11-15 21:41:29
684902183876321280,1870,525,8784527,2015-11-15 21:41:29
684914660081053696,3502,1440,8784528,2015-11-15 21:41:29
684926975086034944,3482,457,8784528,2015-11-15 21:41:29
684940049151070208,3199,1041,8784529,2015-11-15 21:41:29
684959798585110529,6810,3108,8784529,2015-11-15 21:41:29
685169283572338688,4092,1425,8784529,2015-11-15 21:41:29
685198997565345792,2334,667,8784529,2015-11-15 21:41:29
685268753634967552,3087,1193,8784529,2015-11-15 21:41:29
685307451701334016,2066,440,8784529,2015-11-15 21:41:29
685315239903100929,3305,1039,8784530,2015-11-15 21:41:29
685321586178670592,2644,635,8784529,2015-11-15 21:41:29
685325112850124800,9428,3958,8784528,2015-11-15 21:41:29
685532292383666176,3024,1155,8784528,2015-11-15 21:41:29
685547936038666240,32814,15561,8784528,2015-11-15 21:41:29
685641971164143616,2921,774,8784528,2015-11-15 21:41:29
685663452032069632,3224,1453,8784529,2015-11-15 21:41:29
685667379192414208,2349,561,8784529,2015-11-15 21:41:29
685906723014619143,7479,2873,8784530,2015-11-15 21:41:29
685943807276412928,1621,591,8784531,2015-11-15 21:41:29
685973236358713344,2089,521,8784531,2015-11-15 21:41:29
686003207160610816,1824,623,8784531,2015-11-15 21:41:29
686007916130873345,2477,409,8784531,2015-11-15 21:41:29
686034024800862208,3078,1140,8784529,2015-11-15 21:41:29
686050296934563840,2210,726,8784532,2015-11-15 21:41:29
686358356425093120,2175,664,8784532,2015-11-15 21:41:29
686377065986265092,2201,563,8784529,2015-11-15 21:41:29
686386521809772549,3244,874,8784532,2015-11-15 21:41:29
686606069955735556,1880,541,8784532,2015-11-15 21:41:29
686618349602762752,3694,1358,8784532,2015-11-15 21:41:29
686683045143953408,2809,796,8784533,2015-11-15 21:41:29
686730991906516992,4125,1193,8784533,2015-11-15 21:41:29
686749460672679938,3459,1447,8784533,2015-11-15 21:41:29
686947101016735744,8595,3178,8784533,2015-11-15 21:41:29
687096057537363968,2234,599,8784534,2015-11-15 21:41:29
687102708889812993,2338,973,8784529,2015-11-15 21:41:29
687109925361856513,5773,2447,8784535,2015-11-15 21:41:29
687124485711986689,2157,501,8784535,2015-11-15 21:41:29
687127927494963200,5416,2261,8784535,2015-11-15 21:41:29
687312378585812992,4342,1894,8785211,2015-11-15 21:41:29
687317306314240000,20076,9133,8784535,2015-11-15 21:41:29
687460506001633280,2051,540,8784535,2015-11-15 21:41:29
687476254459715584,1979,532,8784536,2015-11-15 21:41:29
687480748861947905,1591,239,8784536,2015-11-15 21:41:29
687494652870668288,1890,576,8784537,2015-11-15 21:41:29
687664829264453632,1926,510,8784537,2015-11-15 21:41:29
687704180304273409,2418,838,8784537,2015-11-15 21:41:29
687807801670897665,2391,713,8784537,2015-11-15 21:41:29
687818504314159109,2466,939,8784537,2015-11-15 21:41:29
687826841265172480,2737,1115,8784537,2015-11-15 21:41:29
688064179421470721,1724,358,8784537,2015-11-15 21:41:29
688116655151435777,2820,770,8784537,2015-11-15 21:41:29
688179443353796608,2130,580,8784537,2015-11-15 21:41:29
688211956440801280,2234,825,8784539,2015-11-15 21:41:29
688385280030670848,9255,4461,8784538,2015-11-15 21:41:29
688519176466644993,2306,722,8784538,2015-11-15 21:41:29
688547210804498433,2587,696,8784540,2015-11-15 21:41:29
688789766343622656,2202,658,8784541,2015-11-15 21:41:29
688804835492233216,959,191,8784541,2015-11-15 21:41:29
688828561667567616,1373,369,8784541,2015-11-15 21:41:29
688894073864884227,2235,690,8784541,2015-11-15 21:41:29
688898160958271489,2090,778,8784541,2015-11-15 21:41:29
688908934925697024,2106,761,8784541,2015-11-15 21:41:29
688916208532455424,2709,864,8784541,2015-11-15 21:41:29
689143371370250240,2011,506,8784541,2015-11-15 21:41:29
689154315265683456,3067,999,8784541,2015-11-15 21:41:29
689275259254616065,1141,243,8784540,2015-11-15 21:41:29
689280876073582592,1975,706,8784541,2015-11-15 21:41:29
689283819090870273,3259,1100,8784541,2015-11-15 21:41:29
689289219123089408,2250,937,8784540,2015-11-15 21:41:29
689517482558820352,3381,1423,8784541,2015-11-15 21:41:29
689557536375177216,2037,455,8784541,2015-11-15 21:41:29
689599056876867584,11604,5498,8784542,2015-11-15 21:41:29
689623661272240129,2225,638,8784541,2015-11-15 21:41:29
689659372465688576,10341,3857,8784541,2015-11-15 21:41:29
689661964914655233,3205,925,8784540,2015-11-15 21:41:29
689835978131935233,2164,742,8784542,2015-11-15 21:41:29
689877686181715968,3028,1157,8784542,2015-11-15 21:41:29
689905486972461056,2429,697,8784541,2015-11-15 21:41:29
689977555533848577,1365,444,8784542,2015-11-15 21:41:29
689999384604450816,1413,368,8784541,2015-11-15 21:41:29
690005060500217858,3651,1683,8784540,2015-11-15 21:41:29
690015576308211712,2476,729,8784543,2015-11-15 21:41:29
690021994562220032,2778,1026,8784543,2015-11-15 21:41:29
690248561355657216,1668,415,8784543,2015-11-15 21:41:29
690360449368465409,2666,876,8784544,2015-11-15 21:41:29
690374419777196032,3240,843,8784543,2015-11-15 21:41:29
690400367696297985,1880,450,8784542,2015-11-15 21:41:29
690597161306841088,1945,599,8784543,2015-11-15 21:41:29
690649993829576704,1299,278,8784543,2015-11-15 21:41:29
690690673629138944,2329,812,8784543,2015-11-15 21:41:29
690728923253055490,2171,514,8784543,2015-11-15 21:41:29
690735892932222976,3772,1264,8784543,2015-11-15 21:41:29
690932576555528194,3273,1013,8784543,2015-11-15 21:41:29
690938899477221376,4070,1953,8784543,2015-11-15 21:41:29
690959652130045952,3568,1240,8784543,2015-11-15 21:41:29
691090071332753408,1713,331,8784543,2015-11-15 21:41:29
691096613310316544,2949,874,8784543,2015-11-15 21:41:29
691321916024623104,2553,660,8784543,2015-11-15 21:41:29
691416866452082688,19246,7588,8784543,2015-11-15 21:41:29
691444869282295808,2639,844,8784543,2015-11-15 21:41:29
691459709405118465,4026,1136,8784543,2015-11-15 21:41:29
691483041324204033,2380,562,8784543,2015-11-15 21:41:29
691675652215414786,1946,504,8784542,2015-11-15 21:41:29
691756958957883396,2847,998,8784542,2015-11-15 21:41:29
691820333922455552,3943,1655,8784541,2015-11-15 21:41:29
692017291282812928,2874,955,8784541,2015-11-15 21:41:29
692142790915014657,1639,392,8784541,2015-11-15 21:41:29
692158366030913536,2138,785,8784542,2015-11-15 21:41:29
692187005137076224,2523,817,8784543,2015-11-15 21:41:29
692417313023332352,9320,3450,8784541,2015-11-15 21:41:29
692530551048294401,1824,412,8784543,2015-11-15 21:41:29
692535307825213440,3162,1355,8784543,2015-11-15 21:41:29
692568918515392513,4346,1528,8784543,2015-11-15 21:41:29
692752401762250755,6792,3628,8784543,2015-11-15 21:41:29
692828166163931137,2859,880,8784541,2015-11-15 21:41:29
692894228850999298,2257,802,8784543,2015-11-15 21:41:29
692901601640583168,1759,599,8784543,2015-11-15 21:41:29
692905862751522816,2415,862,8784544,2015-11-15 21:41:29
692919143163629568,2665,752,8784544,2015-11-15 21:41:29
693095443459342336,1847,460,8784544,2015-11-15 21:41:29
693109034023534592,1705,608,8784544,2015-11-15 21:41:29
693155686491000832,7842,3197,8784541,2015-11-15 21:41:29
693231807727280129,2859,732,8784544,2015-11-15 21:41:29
693262851218264065,2205,498,8784545,2015-11-15 21:41:29
693280720173801472,3335,1230,8784545,2015-11-15 21:41:29
693486665285931008,1767,634,8784545,2015-11-15 21:41:29
693590843962331137,5040,1946,8784545,2015-11-15 21:41:29
693622659251335168,1532,372,8784545,2015-11-15 21:41:29
693629975228977152,2434,788,8784545,2015-11-15 21:41:29
693642232151285760,2526,409,8784543,2015-11-15 21:41:29
693647888581312512,2676,580,8784543,2015-11-15 21:41:29
693942351086120961,1735,369,8784541,2015-11-15 21:41:29
694001791655137281,3396,1021,8784543,2015-11-15 21:41:29
694183373896572928,2936,922,8784543,2015-11-15 21:41:29
694206574471057408,4139,2027,8784543,2015-11-15 21:41:29
694329668942569472,1999,498,8784543,2015-11-15 21:41:29
694352839993344000,2029,613,8784543,2015-11-15 21:41:29
694356675654983680,1494,285,8784544,2015-11-15 21:41:29
694669722378485760,35677,14313,8784544,2015-11-15 21:41:29
694905863685980160,2739,936,8784544,2015-11-15 21:41:29
695051054296211456,2652,785,8784544,2015-11-15 21:41:29
695064344191721472,1594,587,8784544,2015-11-15 21:41:29
695074328191332352,2829,1093,8784544,2015-11-15 21:41:29
695095422348574720,2618,611,8784544,2015-11-15 21:41:29
695314793360662529,3611,1446,8784544,2015-11-15 21:41:29
695409464418041856,8624,3562,8784544,2015-11-15 21:41:29
695446424020918272,4377,1799,8784544,2015-11-15 21:41:29
695629776980148225,4540,2087,8784544,2015-11-15 21:41:29
695767669421768709,1853,743,8784546,2015-11-15 21:41:29
695794761660297217,3146,760,8785223,2015-11-15 21:41:29
695816827381944320,3001,1161,8784547,2015-11-15 21:41:29
696405997980676096,3193,1150,8784548,2015-11-15 21:41:29
696488710901260288,2519,1015,8784548,2015-11-15 21:41:29
696713835009417216,2359,651,8784547,2015-11-15 21:41:29
696754882863349760,1477,360,8784547,2015-11-15 21:41:29
696877980375769088,2425,707,8784547,2015-11-15 21:41:29
696886256886657024,4835,1797,8784547,2015-11-15 21:41:29
696894894812565505,2337,675,8784547,2015-11-15 21:41:29
696900204696625153,3159,1017,8784547,2015-11-15 21:41:29
697242256848379904,2499,668,8784547,2015-11-15 21:41:29
697255105972801536,3020,1158,8784547,2015-11-15 21:41:29
697259378236399616,3283,1000,8784547,2015-11-15 21:41:29
697270446429966336,4675,1867,8784544,2015-11-15 21:41:29
697463031882764288,3406,1391,8784547,2015-11-15 21:41:29
697482927769255936,2399,671,8784547,2015-11-15 21:41:29
697575480820686848,2029,497,8784547,2015-11-15 21:41:29
697596423848730625,3005,1262,8784548,2015-11-15 21:41:29
697616773278015490,3154,1007,8784548,2015-11-15 21:41:29
697881462549430272,3000,1174,8784548,2015-11-15 21:41:29
697943111201378304,2374,676,8784544,2015-11-15 21:41:29
697990423684476929,3274,1292,8784548,2015-11-15 21:41:29
697995514407682048,1511,331,8784548,2015-11-15 21:41:29
698178924120031232,2796,737,8784548,2015-11-15 21:41:29
698195409219559425,16684,5945,8784548,2015-11-15 21:41:29
698262614669991936,4731,1993,8784548,2015-11-15 21:41:29
698342080612007937,2261,949,8784548,2015-11-15 21:41:29
698355670425473025,1846,446,8785224,2015-11-15 21:41:29
698549713696649216,2318,622,8784548,2015-11-15 21:41:29
698635131305795584,1288,337,8784548,2015-11-15 21:41:29
698703483621523456,1443,376,8784548,2015-11-15 21:41:29
698710712454139905,2454,677,8784548,2015-11-15 21:41:29
698907974262222848,2529,622,8784548,2015-11-15 21:41:29
698953797952008193,2671,895,8784548,2015-11-15 21:41:29
698989035503689728,3326,971,8784548,2015-11-15 21:41:29
699036661657767936,2591,1193,8784549,2015-11-15 21:41:29
699072405256409088,2965,1188,8784549,2015-11-15 21:41:29
699079609774645248,2443,652,8784550,2015-11-15 21:41:29
699088579889332224,2234,631,8784550,2015-11-15 21:41:29
699323444782047232,3135,857,8784550,2015-11-15 21:41:29
699370870310113280,1880,441,8784551,2015-11-15 21:41:29
699413908797464576,2070,624,8784551,2015-11-15 21:41:29
699423671849451520,1357,324,8784550,2015-11-15 21:41:29
699434518667751424,2155,515,8784550,2015-11-15 21:41:29
699446877801091073,5927,2602,8784550,2015-11-15 21:41:29
699691744225525762,10232,4597,8784550,2015-11-15 21:41:29
699775878809702401,1956,603,8784551,2015-11-15 21:41:29
699779630832685056,2729,1227,8784551,2015-11-15 21:41:29
699788877217865730,2224,508,8784551,2015-11-15 21:41:29
704871453724954624,4247,1109,8784559,2015-11-15 21:41:29
705066031337840642,2172,615,8784559,2015-11-15 21:41:29
705102439679201280,2130,516,8784559,2015-11-15 21:41:29
705223444686888960,2576,796,8784559,2015-11-15 21:41:29
705239209544720384,2990,745,8784559,2015-11-15 21:41:29
705428427625635840,3793,1673,8784559,2015-11-15 21:41:29
705442520700944385,4407,1619,8784560,2015-11-15 21:41:29
705475953783398401,2938,907,8784560,2015-11-15 21:41:29
705591895322394625,3146,1148,8784560,2015-11-15 21:41:29
705786532653883392,1925,514,8784560,2015-11-15 21:41:29
705898680587526145,2346,547,8784560,2015-11-15 21:41:29
705970349788291072,3150,887,8784556,2015-11-15 21:41:29
705975130514706432,3088,728,8784560,2015-11-15 21:41:29
706166467411222528,5139,1588,8784560,2015-11-15 21:41:29
706265994973601792,2716,929,8784561,2015-11-15 21:41:29
706291001778950144,1685,474,8784562,2015-11-15 21:41:29
706310011488698368,21206,7876,8784562,2015-11-15 21:41:29
706346369204748288,3432,920,8784562,2015-11-15 21:41:29
706516534877929472,3089,1026,8784562,2015-11-15 21:41:29
706538006853918722,3456,1419,8784562,2015-11-15 21:41:29
706593038911545345,2140,629,8784561,2015-11-15 21:41:29
706644897839910912,2553,1083,8784561,2015-11-15 21:41:29
706681918348251136,3278,966,8784561,2015-11-15 21:41:29
706901761596989440,2047,590,8784562,2015-11-15 21:41:29
707014260413456384,2304,594,8784562,2015-11-15 21:41:29
707021089608753152,4056,1348,8784564,2015-11-15 21:41:29
707038192327901184,2171,784,8784564,2015-11-15 21:41:29
707059547140169728,2582,666,8784564,2015-11-15 21:41:29
707297311098011648,2758,780,8784564,2015-11-15 21:41:29
707315916783140866,2458,634,8784565,2015-11-15 21:41:29
707377100785885184,3259,1087,8784565,2015-11-15 21:41:29
707387676719185920,3480,1281,8784565,2015-11-15 21:41:29
707411934438625280,2288,595,8784565,2015-11-15 21:41:29
707420581654872064,2259,695,8784565,2015-11-15 21:41:29
707610948723478529,16875,6320,8784565,2015-11-15 21:41:29
707693576495472641,3383,986,8784565,2015-11-15 21:41:29
707741517457260545,2466,611,8784566,2015-11-15 21:41:29
707776935007539200,3259,950,8784566,2015-11-15 21:41:29
707969809498152960,2683,958,8784566,2015-11-15 21:41:29
707995814724026368,3107,1117,8784566,2015-11-15 21:41:29
708026248782585858,4356,1919,8784565,2015-11-15 21:41:29
708109389455101952,1930,546,8784566,2015-11-15 21:41:29
708119489313951744,2671,975,8784565,2015-11-15 21:41:29
708130923141795840,3364,848,8784567,2015-11-15 21:41:29
708149363256774660,4249,1543,8785243,2015-11-15 21:41:29
708349470027751425,2333,732,8784566,2015-11-15 21:41:29
708356463048204288,3561,1311,8784566,2015-11-15 21:41:29
708469915515297792,3075,806,8784566,2015-11-15 21:41:29
708479650088034305,2528,677,8784567,2015-11-15 21:41:29
708711088997666817,2522,715,8784567,2015-11-15 21:41:29
708738143638450176,2725,801,8784567,2015-11-15 21:41:29
708810915978854401,16376,6879,8784568,2015-11-15 21:41:29
708834316713893888,1670,495,8784565,2015-11-15 21:41:29
708845821941387268,2966,895,8784569,2015-11-15 21:41:29
709042156699303936,4710,1616,8784565,2015-11-15 21:41:29
709158332880297985,2018,411,8784565,2015-11-15 21:41:29
709198395643068416,2413,638,8784569,2015-11-15 21:41:29
709207347839836162,12464,5762,8784569,2015-11-15 21:41:29
709225125749587968,2392,569,8784569,2015-11-15 21:41:29
709409458133323776,2603,677,8784569,2015-11-15 21:41:29
709449600415961088,2208,564,8784568,2015-11-15 21:41:29
709519240576036864,1482,236,8784568,2015-11-15 21:41:29
709556954897764353,3274,1065,8784568,2015-11-15 21:41:29
709566166965075968,3526,1201,8784568,2015-11-15 21:41:29
709852847387627521,3500,1192,8784569,2015-11-15 21:41:29
